"filename", "language", "JSON with Comments", "Ignore", "JSON", "JavaScript", "Markdown", "TypeScript", "Shell Script", "Docker", "TypeScript JSX", "HTML", "JavaScript JSX", "SCSS", "CSV", "comment", "blank", "total"
"d:\original\TRACNEW2\libs\postgresql\src\__tests__\PostgresClient.test.ts", "TypeScript", 0, 0, 0, 0, 0, 50, 0, 0, 0, 0, 0, 0, 0, 1, 3, 54
"d:\original\TRACNEW2\libs\postgresql\src\__tests__\PostgresConfigFactory.test.ts", "TypeScript", 0, 0, 0, 0, 0, 57, 0, 0, 0, 0, 0, 0, 0, 0, 5, 62
"d:\original\TRACNEW2\libs\postgresql\src\__tests__\SearchTable.test.ts", "TypeScript", 0, 0, 0, 0, 0, 92, 0, 0, 0, 0, 0, 0, 0, 0, 3, 95
"d:\original\TRACNEW2\libs\postgresql\src\__tests__\postgres.test.ts", "TypeScript", 0, 0, 0, 0, 0, 114, 0, 0, 0, 0, 0, 0, 0, 0, 5, 119
"d:\original\TRACNEW2\libs\postgresql\src\index.ts", "TypeScript", 0, 0, 0, 0, 0, 18, 0, 0, 0, 0, 0, 0, 0, 0, 2, 20
"d:\original\TRACNEW2\libs\postgresql\src\postgresql.ts", "TypeScript", 0, 0, 0, 0, 0, 200, 0, 0, 0, 0, 0, 0, 0, 11, 12, 223
"d:\original\TRACNEW2\libs\postgresql\tsconfig.json", "JSON with Comments", 13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 14
"d:\original\TRACNEW2\libs\postgresql\tsconfig.lib.json", "JSON", 0, 0, 15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 16
"d:\original\TRACNEW2\libs\postgresql\tsconfig.spec.json", "JSON", 0, 0, 21, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 22
"d:\original\TRACNEW2\libs\tedious\.eslintrc.json", "JSON with Comments", 20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 21
"d:\original\TRACNEW2\libs\tedious\README.md", "Markdown", 0, 0, 0, 0, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 12
"d:\original\TRACNEW2\libs\tedious\jest.config.ts", "TypeScript", 0, 0, 0, 0, 0, 15, 0, 0, 0, 0, 0, 0, 0, 1, 1, 17
"d:\original\TRACNEW2\libs\tedious\project.json", "JSON", 0, 0, 24, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 25
"d:\original\TRACNEW2\libs\tedious\src\index.ts", "TypeScript", 0, 0, 0, 0, 0, 8, 0, 0, 0, 0, 0, 0, 0, 0, 1, 9
"d:\original\TRACNEW2\libs\tedious\src\lib\BulkTediousWithCreate.ts", "TypeScript", 0, 0, 0, 0, 0, 35, 0, 0, 0, 0, 0, 0, 0, 4, 4, 43
"d:\original\TRACNEW2\libs\tedious\src\lib\GetSqlServerData.ts", "TypeScript", 0, 0, 0, 0, 0, 137, 0, 0, 0, 0, 0, 0, 0, 2, 12, 151
"d:\original\TRACNEW2\libs\tedious\src\lib\LogHandler.ts", "TypeScript", 0, 0, 0, 0, 0, 7, 0, 0, 0, 0, 0, 0, 0, 0, 1, 8
"d:\original\TRACNEW2\libs\tedious\src\lib\TediousClient.ts", "TypeScript", 0, 0, 0, 0, 0, 39, 0, 0, 0, 0, 0, 0, 0, 8, 8, 55
"d:\original\TRACNEW2\libs\tedious\src\lib\TediousConfigFactory.ts", "TypeScript", 0, 0, 0, 0, 0, 30, 0, 0, 0, 0, 0, 0, 0, 0, 4, 34
"d:\original\TRACNEW2\libs\tedious\src\lib\TediousQuery.ts", "TypeScript", 0, 0, 0, 0, 0, 20, 0, 0, 0, 0, 0, 0, 0, 0, 2, 22
"d:\original\TRACNEW2\libs\tedious\src\lib\tedious.ts", "TypeScript", 0, 0, 0, 0, 0, 92, 0, 0, 0, 0, 0, 0, 0, 0, 5, 97
"d:\original\TRACNEW2\libs\tedious\tsconfig.json", "JSON with Comments", 13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 14
"d:\original\TRACNEW2\libs\tedious\tsconfig.lib.json", "JSON", 0, 0, 16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 17
"d:\original\TRACNEW2\libs\tedious\tsconfig.spec.json", "JSON", 0, 0, 21, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 22
"d:\original\TRACNEW2\nx.json", "JSON", 0, 0, 83, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 84
"d:\original\TRACNEW2\package-lock.json", "JSON", 0, 0, 35816, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 35817
"d:\original\TRACNEW2\package.json", "JSON", 0, 0, 139, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 140
"d:\original\TRACNEW2\postcss.config.js", "JavaScript", 0, 0, 0, 11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 12
"d:\original\TRACNEW2\tools\tsconfig.tools.json", "JSON", 0, 0, 12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 13
"d:\original\TRACNEW2\tsconfig.base.json", "JSON", 0, 0, 26, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 27
"Total", "-", 407, 2, 36983, 1247, 93, 12783, 3, 20, 8278, 14, 592, 75, 571081, 801, 1701, 634080
